Year,Case Vehicle ID,Vehicle Body Type,Registration Class,Action Prior to Accident,Type / Axles of Truck or Bus,Direction of Travel,Fuel Type,Vehicle Year,State of Registration,Number of Occupants,Engine Cylinders,Vehicle Make,Contributing Factor 1,Contributing Factor 1 Description,Contributing Factor 2,Contributing Factor 2 Description,Event Type,Partial VIN
2016,13369938,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2010,NY,2,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2T1BU4EE0AC244795
2016,13369947,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2015,NY,1,8,RAM,HUMAN,Failure to Keep Right,ENVMT,Pavement Slippery,Not Applicable,1C6RR7FT8FS681066
2016,13369948,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2009,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTDKB20UX97868285
2016,13369968,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2011,NY,1,6,CADIL,VEHICLE,Other*,HUMAN,Unknown,,1G6DC5EYXB0131625
2016,13369969,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2008,NY,1,4,PONTI,HUMAN,Following Too Closely,HUMAN,Unknown,,5Y2SL65858Z408681
2016,13369970,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,North,Gas,2007,NY,1,4,SATUR,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,5GZCZ33D77S835271
2016,13369971,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,1997,NY,1,4,SUBAR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4S3BD4355V6210903
2016,13369974,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2007,NY,1,6,FORD,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1FMEU51K07UA07326
2016,13369976,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,1999,NY,1,4,FORD,HUMAN,Fell Asleep,HUMAN,Unsafe Lane Changing,"Fire/Explosion, Non-Collision",1FTYR10C9XTA25500
2016,13369988,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2011,NY,4,4,MAZDA,ENVMT,Pavement Slippery,HUMAN,Unknown,"Other Motor Vehicle, Collision With",1YVHZ8CHXB5M27078
2016,13369990,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2003,NY,2,6,JEEP,ENVMT,Pavement Slippery,HUMAN,Not Applicable,Not Applicable,1J4GL48K23W700911
2016,13369995,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,2014,NY,1,4,JEEP,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1C4NJDEB9ED824924
2016,13369996,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,1999,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2HGEJ6679XH560813
2016,13369997,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2002,NY,2,4,CHEVR,ENVMT,Pavement Slippery,HUMAN,Unsafe Speed,Not Applicable,1G1JF524027463257
2016,13369998,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,2014,NY,0,4,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",1G11C5SL4EF149895
2016,13369999,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,South,Gas,2010,NY,0,6,DODGE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,3D4PG5FVXAT178810
2016,13370000,SUBURBAN,SPECIAL PASSENGER,Going Straight Ahead,Not Entered,East,Gas,2002,NY,1,4,HONDA,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",JHLRD78812C816850
2016,13370001,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2013,NY,1,4,HYUND,HUMAN,Unsafe Speed,HUMAN,Failure to Yield Right-of-Way,Not Applicable,5XYZUDLA3DG090669
2016,13370002,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2006,NY,2,6,MERCU,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4M2EU46E96UJ04907
2016,13370012,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2007,NY,2,6,FORD,ENVMT,Pavement Slippery,HUMAN,Not Applicable,Not Applicable,3FAHP02137R153007
2016,13370016,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Avoiding Object in Roadway,Not Entered,East,Gas,1999,NY,3,8,FORD,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2FAFP74W2XX112085
2016,13370022,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2003,NY,1,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,KMHDN45D23U671233
2016,13370023,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,West,Gas,2008,NY,2,6,CHEVR,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,2CNDL23F086318090
2016,13370024,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2012,NY,2,4,BMW,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WBAXH5C5XCDW04225
2016,13370025,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2013,NY,1,6,ACURA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,5J8TB4H53DL009859
2016,13370030,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2005,NY,1,4,HONDA,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,"Earth Embankment/Rock Cut/Ditch, Collision With Fixed Object",JHLRD78515C045686
2016,13370060,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2008,NY,1,6,CHRYS,ENVMT,Pavement Slippery,ENVMT,View Obstructed/Limited,Not Applicable,2A8HR54P28R777190
2016,13370061,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,West,Gas,2007,NY,0,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2G1WB58K979256038
2016,13370062,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,West,Gas,1999,NY,1,6,CHEVR,ENVMT,Pavement Slippery,HUMAN,Not Applicable,"Sign Post, Collision With Fixed Object",1G1ND52J7X6115417
2016,13370069,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Unknown,Not Entered,East,Gas,2009,NY,1,6,CHEVR,HUMAN,Lost Consciousness,HUMAN,Prescription Medication,Not Applicable,2G1WT57N191238854
2016,13370072,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Merging,Not Entered,Southwest,Gas,2016,NY,2,4,FORD,HUMAN,Failure to Yield Right-of-Way,HUMAN,Traffic Control Device Disregarded,Not Applicable,1FA6P0H78G5118677
2016,13370073,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2015,NY,2,6,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5TDDK3DC3FS099503
2016,13370074,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2010,NY,1,6,TOYOT,ENVMT,Pavement Slippery,HUMAN,Unknown,Not Entered,5TDBK3EH9AS013086
2016,13370081,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,Northwest,Gas,2010,NY,1,4,TOYOT,ENVMT,View Obstructed/Limited,HUMAN,Not Applicable,Not Applicable,2T1BU4EEXAC349344
2016,13370093,SUBURBAN,PASSENGER OR SUBURBAN,Starting from Parking,Not Entered,Southeast,Gas,2015,NY,2,4,HONDA,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,5J6RM4H72FL034883
2016,13370094,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2004,NY,1,6,CHRYS,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,2C3HD36M84H642913
2016,13370095,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northwest,Gas,2009,NY,1,8,CHEVR,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2GCEK290091106688
2016,13370098,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2014,NY,1,6,CHEVR,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,2G1155S34E9104894
2016,13370099,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Merging,Not Entered,East,Gas,2013,NY,1,5,VOLKS,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,3VWBP7AJXDM309883
2016,13370100,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2014,NY,1,4,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FMCU9GXXEUC50253
2016,13370101,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2014,NY,1,4,VOLKS,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1VWBT7A32EC073522
2016,13370102,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2011,NY,2,6,KIA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5XYKTDA26BG123810
2016,13370107,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Southeast,Gas,2005,NY,1,6,CHEVR,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,1G1ZU54885F149939
2016,13370110,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2012,NY,2,8,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1GCRCREA9CZ248056
2016,13370111,PICKUP TRUCK,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,South,Gas,1996,NY,2,8,FORD,HUMAN,Failure to Yield Right-of-Way,HUMAN,Driver Inattention/Distraction*,Not Applicable,1FTEF14N9TNA07018
2016,13370148,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,Northwest,Gas,2002,NY,1,6,HYUND,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,KM8SC13D32U259075
2016,13370156,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2013,NY,1,4,CHEVR,HUMAN,Alcohol Involvement,HUMAN,Unsafe Speed,"Submersion, Non-Collision",1G1PC5SB3D7201558
2016,13370157,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2004,NY,1,4,TOYOT,HUMAN,Unsafe Speed,HUMAN,Not Applicable,"Overturned, Non-Collision",JTEHD20V640029549
2016,13370161,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,1996,NY,1,4,HONDA,HUMAN,Alcohol Involvement,HUMAN,Driver Inexperience*,Not Applicable,1HGCD5656TA006127
2016,13370162,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2015,NY,2,6,TOYOT,ENVMT,Animal's Action,HUMAN,Not Applicable,Not Applicable,5TDDK3DC7FS112950
2016,13370166,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2006,NY,2,6,SATUR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,5GZCZ63486S859272
2016,13370175,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making U Turn,Not Entered,Northwest,Gas,2003,NY,1,8,FORD,HUMAN,Failure to Yield Right-of-Way,HUMAN,Turning Improperly,,2FAFP71W63X202709
2016,13370176,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2000,NY,5,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,,1GNDX13E8YD184822
2016,13370177,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Starting from Parking,Not Entered,Southeast,Gas,2003,NY,2,6,BUICK,HUMAN,Failure to Yield Right-of-Way,ENVMT,View Obstructed/Limited,,1G4HP52K434136151
2016,13370178,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2010,NY,4,6,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,,1GNLVEED9AS130203
2016,13370179,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,8,FORD,HUMAN,Failure to Yield Right-of-Way,HUMAN,Driver Inattention/Distraction*,Not Applicable,1FTEW1EF2FFB80210
2016,13370180,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2008,NY,1,6,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTEEW41A582002020
2016,13370183,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,2012,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Following Too Closely,Not Applicable,2HGFB2F57CH313227
2016,13370184,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2013,NY,1,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5J6RM4H75DL049715
2016,13370191,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2004,NY,1,6,AUDI,HUMAN,Alcohol Involvement,HUMAN,Unsafe Speed,"Sign Post, Collision With Fixed Object",WAULT68E34A065820
2016,13370193,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,1991,NY,1,4,SAAB,HUMAN,Unsafe Speed,HUMAN,Not Applicable,"Other Fixed Object*, Collision With Fixed Object",YS3AK35E2M5011118
2016,13370335,SUBURBAN,PASSENGER OR SUBURBAN,Making U Turn,Not Entered,North,Gas,2005,NY,1,6,HYUND,HUMAN,Failure to Yield Right-of-Way,HUMAN,Turning Improperly,Not Applicable,KM8JN72D95U192366
2016,13370336,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2005,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4T1BE32K35U007384
2016,13370343,SUBURBAN,SPECIAL PASSENGER,Going Straight Ahead,Not Entered,South,Gas,2001,NY,1,6,JEEP,HUMAN,Passing or Lane Usage Improper,HUMAN,Traffic Control Device Disregarded,Not Applicable,1J4FA49S21P330325
2016,13370345,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,Southeast,Gas,2011,NY,4,6,TOYOT,HUMAN,Unsafe Speed,ENVMT,Pavement Slippery,Not Applicable,5TDDK3DC1BS015429
2016,13370346,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Merging,Not Entered,North,Gas,2010,NY,2,4,HONDA,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,1HGCP2F31AA082727
2016,13370355,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2011,NY,1,6,JEEP,ENVMT,Pavement Slippery,HUMAN,Unsafe Speed,Not Applicable,1J4RR6GG4BC745509
2016,13370356,4 DOOR SEDAN,REGIONAL,Going Straight Ahead,Not Entered,South,Gas,2008,NY,1,8,AUDI,HUMAN,Not Applicable,HUMAN,Not Applicable,"Curbing, Collision With Fixed Object",WAULV94E08N003601
2016,13370357,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2008,NY,2,4,TOYOT,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,JTMZD33V086073236
2016,13370358,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,East,Gas,2006,NY,1,8,ME/BE,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WDDDJ75X16A055398
2016,13370362,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,Northwest,Gas,2004,NY,1,6,LEXUS,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,JTHBA30G640019726
2016,13370363,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,1999,NY,2,6,ACURA,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,19UUA5646XA040675
2016,13370367,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,6,LA/RO,HUMAN,Driver Inattention/Distraction*,HUMAN,Passing Too Closely,Not Applicable,SALGS2VF0FA205010
2016,13370368,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,2010,NY,0,4,HYUND,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",KMHDU4AD1AU869467
2016,13370369,SUBURBAN,PASSENGER OR SUBURBAN,Parked,Not Entered,North,Gas,2015,NY,0,6,JEEP,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1C4HJWEG4FL769388
2016,13370370,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Merging,Not Entered,West,Gas,2014,NY,1,4,VOLKS,HUMAN,Unsafe Speed,HUMAN,Not Applicable,Not Applicable,3VWD17AJ0EM359980
2016,13370374,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,2015,NY,1,6,VOLVO,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,YV4902RC2F2576568
2016,13370375,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2011,NY,1,6,BMW,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,WBAPK5G55BNN28417
2016,13370382,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Backing,Not Entered,North,Gas,2014,NY,1,6,ACURA,HUMAN,Backing Unsafely,HUMAN,Not Applicable,Not Applicable,19UUA9F5XEA000919
2016,13370387,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2007,NY,1,4,CHEVR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,KL1TD66627B728912
2016,13370388,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northeast,Gas,2012,NY,2,4,CHEVR,HUMAN,Failure to Yield Right-of-Way,HUMAN,Unknown,Not Applicable,2GNALBEKXC6317000
2016,13370389,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2003,NY,1,6,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JN8DR09Y63W812215
2016,13370392,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,South,Gas,2015,NY,1,4,NISSA,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,3N1CN7AP8FL807741
2016,13370393,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2014,NY,2,6,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1FM5K8D82EGC18823
2016,13370398,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Northeast,Gas,2009,NY,1,4,TOYOT,HUMAN,Turning Improperly,HUMAN,Not Applicable,Not Applicable,JTDBL40EX99058144
2016,13370399,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2015,NY,1,4,SUBAR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,4S3BNAC67F3067038
2016,13370402,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2015,NY,1,4,HYUND,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,5NPDH4AE2FH605273
2016,13370403,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2009,NY,1,8,CADIL,HUMAN,Unsafe Lane Changing,HUMAN,Not Applicable,Not Applicable,1G6KD57Y39U106974
2016,13370410,SUBURBAN,PASSENGER OR SUBURBAN,Starting in Traffic,Not Entered,Northwest,Gas,2015,NY,3,8,ME/BE,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,4JGDF6EE6FA448975
2016,13370411,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,Northwest,Gas,2007,NY,1,8,LA/RO,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,SALSH23407A100818
2016,13370414,2 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2014,NY,3,4,TOYOT,HUMAN,Unsafe Speed,HUMAN,Aggressive Driving/Road Rage,Not Applicable,JTKJF5C73E3075542
2016,13370415,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,North,Gas,2014,NY,1,4,HONDA,HUMAN,Following Too Closely,HUMAN,Not Applicable,Not Applicable,1HGCR2F89EA244972
2016,13370416,VAN TRUCK,COMMERCIAL,Slowing or Stopping,Not Entered,North,Gas,2010,NY,1,8,FORD,HUMAN,Following Too Closely,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",1FTNE2EW3ADA99004
2016,13370417,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,1998,NY,1,6,LEXUS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JT8BF28G5W0115740
2016,13370418,PICKUP TRUCK,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,2013,NY,1,6,NISSA,HUMAN,Driver Inattention/Distraction*,HUMAN,Not Applicable,Not Applicable,1N6AD0EV3DN755176
2016,13370420,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,1999,NY,1,4,VOLKS,HUMAN,Unsafe Speed,HUMAN,Following Too Closely,Not Applicable,3VWSC29M1XM019856
2016,13370421,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,8,LEXUS,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JTJBM7FX0F5109478
2016,13370424,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,South,Gas,2010,NY,1,4,FORD,HUMAN,Driver Inattention/Distraction*,HUMAN,Following Too Closely,Not Applicable,3FADP0L30AR151043
2016,13370425,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,South,Gas,2013,NY,1,6,NISSA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5N1AR2MM5DC677838
2016,13370426,SUBURBAN,PASSENGER OR SUBURBAN,Making Right Turn,Not Entered,West,Gas,2015,NY,2,6,AUDI,HUMAN,Turning Improperly,HUMAN,Not Applicable,Not Applicable,WA1DGAFP7FA045019
2016,13370427,SUBURBAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,West,Gas,2007,NY,1,4,ACURA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,5J8TB18567A015637
2016,13370428,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Changing Lanes,Not Entered,East,Gas,2012,NY,1,4,HONDA,HUMAN,Unsafe Lane Changing,HUMAN,Following Too Closely,Not Applicable,2HGFB2F55CH503639
2016,13370429,PICKUP TRUCK,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2012,NY,1,8,FORD,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",1FTFX1EF8CFA33113
2016,13370430,SUBURBAN,PASSENGER OR SUBURBAN,Slowing or Stopping,Not Entered,East,Gas,2014,NY,1,6,MAZDA,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,JM3TB3BV5E0433040
2016,13370433,SUBURBAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southwest,Gas,2005,NY,1,6,LEXUS,HUMAN,Unsafe Lane Changing,HUMAN,Unknown,Not Applicable,2T2HA31U35C041878
2016,13370434,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Overtaking/Passing,Not Entered,Northwest,Gas,2013,NY,1,5,VOLKS,HUMAN,Passing or Lane Usage Improper,HUMAN,Not Applicable,Not Applicable,3VWDP7AJ5DM360944
2016,13370438,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,South,Gas,2016,NY,1,6,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Entered,5TFCZ5AN5GX012575
2016,13370439,PICKUP TRUCK,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2015,NY,1,6,TOYOT,HUMAN,Reaction to Other Uninvolved Vehicle,HUMAN,Not Applicable,Not Applicable,3TMLU4EN3FM207341
2016,13370440,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2012,NY,2,4,HONDA,HUMAN,Not Applicable,HUMAN,Not Applicable,"Other Motor Vehicle, Collision With",19XFB2F50CE360383
2016,13370441,SUBURBAN,PASSENGER OR SUBURBAN,Stopped in Traffic,Not Entered,North,Gas,2014,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,2T3DFREVXEW219429
2016,13370442,SUBURBAN,SPECIAL PASSENGER,Going Straight Ahead,Not Entered,South,Gas,2015,NY,1,6,ME/BE,HUMAN,Failure to Yield Right-of-Way,HUMAN,Not Applicable,Not Applicable,4JGDA5HB1FA566605
2016,13370443,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,East,Gas,2002,NY,1,4,TOYOT,HUMAN,Not Applicable,HUMAN,Not Applicable,"Light Support/Utility Pole, Collision With Fixed Object",4T1BE32KX2U106358
2016,13370446,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Making Left Turn,Not Entered,Southeast,Gas,2010,NY,1,6,LEXUS,HUMAN,Failure to Yield Right-of-Way,HUMAN,Driver Inexperience*,Not Applicable,JTHCF5C21A2033342
2016,13370447,4 DOOR SEDAN,PASSENGER OR SUBURBAN,Going Straight Ahead,Not Entered,North,Gas,2001,NY,1,4,SATUR,HUMAN,Not Applicable,HUMAN,Not Applicable,Not Applicable,1G8ZH52801Z335217
